date,product_id,product_category,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days,year,quarter,day_of_month,week_of_year,units_sold_lag_7,units_sold_lag_14,units_sold_rolling_mean_7,units_sold_rolling_std_7,units_sold_rolling_mean_30,units_sold_rolling_std_30,is_weekend,day_of_month_sin,day_of_month_cos,month_sin,month_cos,quarter_sin,quarter_cos,price_category,stock_ratio,needs_reorder,category_Apparel,category_Beauty,category_Electronics,category_Home,category_Sports,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,product_id_encoded,price_category_encoded
2023-06-06,P024,Electronics,17.0,2773.38,95,58,0,0.0,Tuesday,6,2,2023,2,6,23,15.0,19.0,19.857142857142858,3.625307868699844,19.466666666666665,6.5376012332550095,0,0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,1.6101694915254237,0,False,False,True,False,False,False,False,False,False,False,True,False,23,4
2023-06-09,P024,Electronics,13.0,2695.91,82,58,0,0.0,Friday,6,2,2023,2,9,23,16.0,21.0,20.142857142857142,3.2366943748507264,19.1,6.348228099241548,0,0.9680771188662043,-0.2506525322587204,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,1.3898305084745763,0,False,False,True,False,False,True,False,False,False,False,False,False,23,4
2023-06-14,P024,Electronics,14.0,2763.16,68,58,0,0.0,Wednesday,6,2,2023,2,14,24,24.0,17.0,19.714285714285715,3.9880774697542876,18.1,4.566368813174315,0,0.29936312297335804,-0.9541392564000488,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,1.152542372881356,0,False,False,True,False,False,False,False,False,False,False,False,True,23,4
2023-06-21,P024,Electronics,10.0,2657.1,244,58,0,0.0,Wednesday,6,2,2023,2,21,25,23.0,18.0,18.285714285714285,3.9880774697542862,17.7,4.37193242210447,0,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,4.135593220338983,0,False,False,True,False,False,False,False,False,False,False,False,True,23,4
2023-06-23,P024,Electronics,16.0,2799.63,228,58,0,0.0,Friday,6,2,2023,2,23,25,23.0,14.0,16.428571428571427,4.429339411136546,17.466666666666665,4.591846847540143,0,-0.9987165071710528,-0.05064916883871355,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,3.864406779661017,0,False,False,True,False,False,True,False,False,False,False,False,False,23,4
2023-07-01,P024,Electronics,26.0,2786.48,202,58,0,0.0,Saturday,7,2,2023,3,1,26,18.0,23.0,15.428571428571429,3.3594217189442137,17.5,4.576928649440468,1,0.20129852008866006,0.9795299412524945,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,Very Low,3.4237288135593222,0,False,False,True,False,False,False,False,True,False,False,False,False,23,4
2023-07-10,P024,Electronics,15.0,2651.82,187,58,0,0.0,Monday,7,2,2023,3,10,28,20.0,19.0,16.571428571428573,5.223572942509189,18.166666666666668,4.291799183312871,0,0.8978045395707416,-0.4403941515576344,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,Very Low,3.169491525423729,0,False,False,True,False,False,False,True,False,False,False,False,False,23,4
2023-07-14,P024,Electronics,20.0,2683.99,167,58,0,0.0,Friday,7,2,2023,3,14,28,17.0,15.0,15.857142857142858,5.014265364224051,17.966666666666665,4.295011808689423,0,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,Very Low,2.830508474576271,0,False,False,True,False,False,True,False,False,False,False,False,False,23,4
2023-07-22,P024,Electronics,27.0,2709.19,140,58,0,0.0,Saturday,7,2,2023,3,22,29,13.0,16.0,16.285714285714285,5.250850271282585,17.9,4.245484416534167,1,-0.9680771188662041,-0.2506525322587213,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,Very Low,2.3728813559322033,0,False,False,True,False,False,False,False,True,False,False,False,False,23,4
2023-07-28,P024,Electronics,15.0,2705.22,125,58,0,0.0,Friday,7,2,2023,3,28,30,14.0,24.0,18.285714285714285,6.3433504741654545,18.2,4.559189280623441,0,-0.5712682150947924,0.8207634412072763,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,Very Low,2.1186440677966103,0,False,False,True,False,False,True,False,False,False,False,False,False,23,4
2023-08-11,P024,Electronics,15.0,2688.43,110,58,0,0.0,Friday,8,2,2023,3,11,32,10.0,23.0,18.428571428571427,6.241184258807042,18.366666666666667,4.33496874533006,0,0.7907757369376989,-0.6121059825476626,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,Very Low,1.8644067796610169,0,False,False,True,False,False,True,False,False,False,False,False,False,23,4
2023-08-14,P024,Electronics,18.0,2648.54,92,58,0,0.0,Monday,8,2,2023,3,14,33,16.0,23.0,19.142857142857142,5.336308693862298,18.133333333333333,4.321025846696136,0,0.29936312297335804,-0.9541392564000488,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,Very Low,1.5593220338983051,0,False,False,True,False,False,False,True,False,False,False,False,False,23,4
2023-08-19,P024,Electronics,22.0,2747.65,70,58,0,0.0,Saturday,8,2,2023,3,19,33,26.0,18.0,19.428571428571427,5.191568255583358,18.433333333333334,3.9626126293866624,1,-0.651372482722222,-0.7587581226927911,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,Very Low,1.1864406779661016,0,False,False,True,False,False,False,False,True,False,False,False,False,23,4
2023-08-25,P024,Electronics,25.0,2798.11,211,58,0,0.0,Friday,8,2,2023,3,25,34,15.0,20.0,18.857142857142858,4.525062483125547,18.433333333333334,3.9626126293866624,0,-0.9377521321470804,0.3473052528448203,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,Very Low,3.5762711864406778,0,False,False,True,False,False,True,False,False,False,False,False,False,23,4
2023-08-28,P024,Electronics,17.0,2669.31,194,58,0,0.0,Monday,8,2,2023,3,28,35,20.0,17.0,20.285714285714285,4.680252333449748,18.7,4.128538189990115,0,-0.5712682150947924,0.8207634412072763,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,Very Low,3.288135593220339,0,False,False,True,False,False,False,True,False,False,False,False,False,23,4
2023-08-30,P024,Electronics,17.0,2729.6,177,58,0,0.0,Wednesday,8,2,2023,3,30,35,27.0,13.0,19.857142857142858,4.845223470201387,18.633333333333333,4.139659600642952,0,-0.20129852008866114,0.9795299412524943,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,Very Low,3.0,0,False,False,True,False,False,False,False,False,False,False,False,True,23,4
2023-09-04,P024,Electronics,32.0,2786.75,145,58,0,0.0,Monday,9,2,2023,3,4,36,15.0,14.0,18.428571428571427,3.7352886036263393,18.566666666666666,4.149643385868841,0,0.72479278722912,0.6889669190756866,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,Very Low,2.457627118644068,0,False,False,True,False,False,False,True,False,False,False,False,False,23,4
2023-09-15,P024,Electronics,18.0,2802.43,127,58,0,0.0,Friday,9,2,2023,3,15,37,15.0,10.0,20.857142857142858,5.984105932344759,19.0,4.82093137374354,0,0.10116832198743272,-0.994869323391895,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,Very Low,2.152542372881356,0,False,False,True,False,False,True,False,False,False,False,False,False,23,4
2023-09-17,P024,Electronics,22.0,2676.49,105,58,0,0.0,Sunday,9,2,2023,3,17,37,18.0,16.0,21.285714285714285,5.58910504804617,18.9,4.809114908888798,1,-0.2993631229733582,-0.9541392564000488,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,Very Low,1.7796610169491525,0,False,False,True,False,False,False,False,False,True,False,False,False,23,4
2023-09-29,P024,Electronics,24.0,2770.66,81,58,0,0.0,Friday,9,2,2023,3,29,39,22.0,26.0,21.857142857142858,5.39841246505462,19.066666666666666,4.8276026272298695,0,-0.3943558551133187,0.9189578116202306,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,Very Low,1.3728813559322033,0,False,False,True,False,False,True,False,False,False,False,False,False,23,4
2023-10-05,P024,Electronics,19.0,2777.0,62,58,0,0.0,Thursday,10,2,2023,4,5,40,25.0,15.0,22.142857142857142,5.4598098693566035,19.266666666666666,4.905544599337763,0,0.8486442574947509,0.5289640103269624,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,Very Low,1.0508474576271187,0,False,False,True,False,False,False,False,False,False,True,False,False,23,4
2023-10-17,P024,Electronics,53.0,2690.03,197,58,1,59.0,Tuesday,10,2,2023,4,17,42,17.0,20.0,21.285714285714285,5.407226205560035,19.433333333333334,4.804332336069419,0,-0.2993631229733582,-0.9541392564000488,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,Very Low,3.3389830508474576,0,False,False,True,False,False,False,False,False,False,False,True,False,23,4
2023-10-21,P024,Electronics,30.0,2722.6,167,58,0,0.0,Saturday,10,2,2023,4,21,42,17.0,27.0,26.428571428571427,12.765280292746455,20.433333333333334,7.775662000127693,1,-0.8978045395707417,-0.44039415155763423,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,Very Low,2.830508474576271,0,False,False,True,False,False,False,False,True,False,False,False,False,23,4
2023-10-22,P024,Electronics,44.0,2720.89,123,58,0,0.0,Sunday,10,2,2023,4,22,42,32.0,15.0,28.285714285714285,12.09289441110338,20.8,7.962844752456502,1,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,Very Low,2.0847457627118646,0,False,False,True,False,False,False,False,False,True,False,False,False,23,4
2023-11-06,P024,Electronics,24.0,2693.4,99,58,0,0.0,Monday,11,2,2023,4,6,45,18.0,15.0,30.0,13.478377746103826,21.766666666666666,8.935336025301867,0,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,Very Low,1.6779661016949152,0,False,False,True,False,False,False,True,False,False,False,False,False,23,4
2023-11-07,P024,Electronics,26.0,2774.86,73,58,0,0.0,Tuesday,11,2,2023,4,7,45,22.0,18.0,30.857142857142858,12.759683530931479,22.033333333333335,8.876483201301538,0,0.9884683243281114,0.1514277775045767,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,Very Low,1.2372881355932204,0,False,False,True,False,False,False,False,False,False,False,True,False,23,4
2023-11-15,P024,Electronics,23.0,2743.46,233,58,0,0.0,Wednesday,11,2,2023,4,15,46,24.0,22.0,31.428571428571427,12.380860805522149,22.1,8.899244446813325,0,0.10116832198743272,-0.994869323391895,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,Very Low,3.9491525423728815,0,False,False,True,False,False,False,False,False,False,False,False,True,23,4
2023-11-20,P024,Electronics,27.0,2749.48,206,58,0,0.0,Monday,11,2,2023,4,20,47,19.0,25.0,31.285714285714285,12.486182839633663,22.1,8.899244446813325,0,-0.7907757369376986,-0.6121059825476627,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,Very Low,3.4915254237288136,0,False,False,True,False,False,False,True,False,False,False,False,False,23,4
2023-11-22,P024,Electronics,25.0,2667.7,181,58,0,0.0,Wednesday,11,2,2023,4,22,47,53.0,17.0,32.42857142857143,11.50155269021164,22.233333333333334,8.943050984956985,0,-0.9680771188662041,-0.2506525322587213,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,Very Low,3.0677966101694913,0,False,False,True,False,False,False,False,False,False,False,False,True,23,4
2023-11-26,P024,Electronics,50.0,2722.46,131,58,1,27.5,Sunday,11,2,2023,4,26,47,30.0,17.0,28.428571428571427,7.230886134196444,22.466666666666665,8.920079376998498,1,-0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,Very Low,2.2203389830508473,0,False,False,True,False,False,False,False,False,True,False,False,False,23,4
2023-12-18,P024,Electronics,31.0,2782.69,100,58,0,0.0,Monday,12,2,2023,4,18,51,44.0,32.0,31.285714285714285,10.950103282835379,23.466666666666665,10.220781174454906,0,-0.4853019625310808,-0.8743466161445822,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,Very Low,1.694915254237288,0,False,False,True,False,False,False,True,False,False,False,False,False,23,4
2023-12-27,P024,Electronics,23.0,2727.25,77,58,0,0.0,Wednesday,12,2,2023,4,27,52,24.0,18.0,29.428571428571427,9.431456989902522,23.933333333333334,10.234941279191865,0,-0.72479278722912,0.6889669190756865,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,Very Low,1.305084745762712,0,False,False,True,False,False,False,False,False,False,False,False,True,23,4
2022-01-11,P025,Apparel,36.0,1359.98,224,51,0,0.0,Tuesday,1,5,2022,1,11,2,,,,,,,0,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,Very Low,4.3076923076923075,0,True,False,False,False,False,False,False,False,False,False,True,False,24,4
2022-01-28,P025,Apparel,39.0,1376.42,185,51,0,0.0,Friday,1,5,2022,1,28,4,,,36.0,,36.0,,0,-0.5712682150947924,0.8207634412072763,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,Very Low,3.5576923076923075,0,True,False,False,False,False,True,False,False,False,False,False,False,24,4
2022-02-08,P025,Apparel,29.0,1362.55,156,51,0,0.0,Tuesday,2,5,2022,1,8,6,,,37.5,2.1213203435596424,37.5,2.1213203435596424,0,0.9987165071710528,-0.05064916883871264,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,Very Low,3.0,0,True,False,False,False,False,False,False,False,False,False,True,False,24,4
2022-02-10,P025,Apparel,28.0,1381.97,128,51,0,0.0,Thursday,2,5,2022,1,10,6,,,34.666666666666664,5.131601439446883,34.666666666666664,5.131601439446883,0,0.8978045395707416,-0.4403941515576344,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,Very Low,2.4615384615384617,0,True,False,False,False,False,False,False,False,False,True,False,False,24,4
2022-02-25,P025,Apparel,30.0,1364.52,98,51,0,0.0,Friday,2,5,2022,1,25,8,,,33.0,5.354126134736336,33.0,5.354126134736336,0,-0.9377521321470804,0.3473052528448203,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,Very Low,1.8846153846153846,0,True,False,False,False,False,True,False,False,False,False,False,False,24,4
2022-02-26,P025,Apparel,19.0,1379.95,79,51,0,0.0,Saturday,2,5,2022,1,26,8,,,32.4,4.827007354458867,32.4,4.827007354458867,1,-0.8486442574947509,0.5289640103269624,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,Very Low,1.5192307692307692,0,True,False,False,False,False,False,False,True,False,False,False,False,24,4
2022-03-09,P025,Apparel,34.0,1368.08,230,51,0,0.0,Wednesday,3,5,2022,1,9,10,,,30.166666666666668,6.96897888263888,30.166666666666668,6.96897888263888,0,0.9680771188662043,-0.2506525322587204,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,Very Low,4.423076923076923,0,True,False,False,False,False,False,False,False,False,False,False,True,24,4
2022-03-10,P025,Apparel,39.0,1357.81,191,51,0,0.0,Thursday,3,5,2022,1,10,10,36.0,,30.714285714285715,6.524678426668134,30.714285714285715,6.524678426668134,0,0.8978045395707416,-0.4403941515576344,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,Very Low,3.673076923076923,0,True,False,False,False,False,False,False,False,False,True,False,False,24,4
2022-03-14,P025,Apparel,35.0,1343.5,156,51,0,0.0,Monday,3,5,2022,1,14,11,39.0,,31.142857142857142,7.010196655077312,31.75,6.713525792862389,0,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,Very Low,3.0,0,True,False,False,False,False,False,True,False,False,False,False,False,24,4
2022-03-18,P025,Apparel,56.0,1400.94,100,51,1,51.2,Friday,3,5,2022,1,18,11,29.0,,30.571428571428573,6.399404734221843,32.111111111111114,6.372684764768387,0,-0.4853019625310808,-0.8743466161445822,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,Very Low,1.9230769230769231,0,True,False,False,False,False,True,False,False,False,False,False,False,24,4
2022-04-01,P025,Apparel,26.0,1365.32,74,51,0,0.0,Friday,4,5,2022,2,1,13,28.0,,34.42857142857143,11.443442705426587,34.5,9.65228815704684,0,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,Very Low,1.4230769230769231,0,True,False,False,False,False,True,False,False,False,False,False,False,24,4
2022-04-02,P025,Apparel,33.0,1369.74,188,51,0,0.0,Saturday,4,5,2022,2,2,13,30.0,,34.142857142857146,11.653734328940395,33.72727272727273,9.508847554682,1,0.39435585511331855,0.9189578116202306,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,Very Low,3.6153846153846154,0,True,False,False,False,False,False,False,True,False,False,False,False,24,4
2022-04-03,P025,Apparel,36.0,1337.21,152,51,0,0.0,Sunday,4,5,2022,2,3,13,19.0,,34.57142857142857,11.530497862294629,33.666666666666664,9.068760898955505,1,0.5712682150947923,0.8207634412072763,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,Very Low,2.923076923076923,0,True,False,False,False,False,False,False,False,True,False,False,False,24,4
2022-04-08,P025,Apparel,27.0,1369.37,125,51,0,0.0,Friday,4,5,2022,2,8,14,34.0,,37.0,9.273618495495707,33.84615384615385,8.706761298421608,0,0.9987165071710528,-0.05064916883871264,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,Very Low,2.4038461538461537,0,True,False,False,False,False,True,False,False,False,False,False,False,24,4
2022-04-24,P025,Apparel,44.0,1383.89,81,51,0,0.0,Sunday,4,5,2022,2,24,16,39.0,36.0,36.0,10.000000000000004,33.357142857142854,8.562953685742778,1,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,Very Low,1.5576923076923077,0,True,False,False,False,False,False,False,False,True,False,False,False,24,4
2022-04-26,P025,Apparel,34.0,1399.71,195,51,0,0.0,Tuesday,4,5,2022,2,26,17,35.0,39.0,36.714285714285715,10.419761445034556,34.06666666666667,8.697016456124206,0,-0.8486442574947509,0.5289640103269624,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,Very Low,3.75,0,True,False,False,False,False,False,False,False,False,False,True,False,24,4
2022-05-02,P025,Apparel,34.0,1402.24,174,51,0,0.0,Monday,5,5,2022,2,2,18,56.0,29.0,36.57142857142857,10.453980786557546,34.0625,8.402132665777977,0,0.39435585511331855,0.9189578116202306,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,Very Low,3.3461538461538463,0,True,False,False,False,False,False,True,False,False,False,False,False,24,4
2022-05-07,P025,Apparel,39.0,1404.38,135,51,0,0.0,Saturday,5,5,2022,2,7,18,26.0,28.0,33.42857142857143,5.9960304329098415,34.05882352941177,8.135344094100248,1,0.9884683243281114,0.1514277775045767,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,Very Low,2.5961538461538463,0,True,False,False,False,False,False,False,True,False,False,False,False,24,4
2022-05-10,P025,Apparel,28.0,1361.56,107,51,0,0.0,Tuesday,5,5,2022,2,10,19,33.0,30.0,35.285714285714285,5.2824958026260616,34.333333333333336,7.977910680342906,0,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,Very Low,2.0576923076923075,0,True,False,False,False,False,False,False,False,False,False,True,False,24,4
2022-05-11,P025,Apparel,24.0,1357.86,83,51,0,0.0,Wednesday,5,5,2022,2,11,19,36.0,19.0,34.57142857142857,5.940177967511944,34.0,7.888106377466155,0,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,Very Low,1.5961538461538463,0,True,False,False,False,False,False,False,False,False,False,False,True,24,4
2022-05-18,P025,Apparel,36.0,1400.04,186,51,0,0.0,Wednesday,5,5,2022,2,18,20,27.0,34.0,32.857142857142854,7.081162132224988,33.5,7.996709849747747,0,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,Very Low,3.576923076923077,0,True,False,False,False,False,False,False,False,False,False,False,True,24,4
2022-05-23,P025,Apparel,26.0,1405.05,160,51,0,0.0,Monday,5,5,2022,2,23,21,44.0,39.0,34.142857142857146,6.644009116704851,33.61904761904762,7.813297578335223,0,-0.9987165071710528,-0.05064916883871355,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,Very Low,3.076923076923077,0,True,False,False,False,False,False,True,False,False,False,False,False,24,4
2022-05-29,P025,Apparel,31.0,1408.26,129,51,0,0.0,Sunday,5,5,2022,2,29,21,34.0,35.0,31.571428571428573,5.593363414414823,33.27272727272727,7.796102922564631,1,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,Very Low,2.480769230769231,0,True,False,False,False,False,False,False,False,True,False,False,False,24,4
2022-05-31,P025,Apparel,33.0,1392.36,96,51,0,0.0,Tuesday,5,5,2022,2,31,22,34.0,56.0,31.142857142857142,5.490251100164462,33.17391304347826,7.63158612081182,0,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,Very Low,1.8461538461538463,0,True,False,False,False,False,False,False,False,False,False,True,False,24,4
2022-06-01,P025,Apparel,33.0,1401.83,63,51,0,0.0,Wednesday,6,5,2022,2,1,22,39.0,26.0,31.0,5.416025603090635,33.166666666666664,7.463922891317691,0,0.20129852008866006,0.9795299412524945,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,1.2115384615384615,0,True,False,False,False,False,False,False,False,False,False,False,True,24,4
2022-06-02,P025,Apparel,27.0,1349.0,170,51,0,0.0,Thursday,6,5,2022,2,2,22,28.0,33.0,30.142857142857142,4.29839394148447,33.16,7.306846104852627,0,0.39435585511331855,0.9189578116202306,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,3.269230769230769,0,True,False,False,False,False,False,False,False,False,True,False,False,24,4
2022-06-04,P025,Apparel,40.0,1413.5,130,51,0,0.0,Saturday,6,5,2022,2,4,22,24.0,36.0,30.0,4.3969686527576295,32.92307692307692,7.260430163140898,1,0.72479278722912,0.6889669190756866,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,2.5,0,True,False,False,False,False,False,False,True,False,False,False,False,24,4
2022-06-06,P025,Apparel,27.0,1381.95,103,51,0,0.0,Monday,6,5,2022,2,6,23,36.0,27.0,32.285714285714285,4.889249625940764,33.18518518518518,7.248538510714456,0,0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,1.9807692307692308,0,True,False,False,False,False,False,True,False,False,False,False,False,24,4
2022-06-14,P025,Apparel,30.0,1409.82,73,51,0,0.0,Tuesday,6,5,2022,2,14,24,26.0,44.0,31.0,4.932882862316243,32.964285714285715,7.208442287459907,0,0.29936312297335804,-0.9541392564000488,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,1.4038461538461537,0,True,False,False,False,False,False,False,False,False,False,True,False,24,4
2022-06-15,P025,Apparel,30.0,1402.15,191,51,0,0.0,Wednesday,6,5,2022,2,15,24,31.0,34.0,31.571428571428573,4.466808810815717,32.86206896551724,7.099920210472361,0,0.10116832198743272,-0.994869323391895,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,3.673076923076923,0,True,False,False,False,False,False,False,False,False,False,False,True,24,4
2022-06-30,P025,Apparel,37.0,1354.42,154,51,0,0.0,Thursday,6,5,2022,2,30,26,33.0,34.0,31.428571428571427,4.5039665058384095,32.766666666666666,6.9959758547982105,0,-0.20129852008866114,0.9795299412524943,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,2.9615384615384617,0,True,False,False,False,False,False,False,False,False,True,False,False,24,4
2022-07-10,P025,Apparel,34.0,1376.27,120,51,0,0.0,Sunday,7,5,2022,3,10,27,33.0,39.0,32.0,4.966554808583779,32.8,7.014271166700074,1,0.8978045395707416,-0.4403941515576344,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,Very Low,2.3076923076923075,0,True,False,False,False,False,False,False,False,True,False,False,False,24,4
2022-07-16,P025,Apparel,31.0,13507.0,89,51,0,0.0,Saturday,7,5,2022,3,16,28,27.0,28.0,32.142857142857146,5.014265364224069,32.63333333333333,6.920650424551915,1,-0.10116832198743204,-0.9948693233918952,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,Medium,1.7115384615384615,0,True,False,False,False,False,False,False,True,False,False,False,False,24,2
2022-07-17,P025,Apparel,33.0,1385.74,56,51,0,0.0,Sunday,7,5,2022,3,17,28,40.0,24.0,32.714285714285715,4.535573676110728,32.7,6.89402539935099,1,-0.2993631229733582,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,Very Low,1.0769230769230769,0,True,False,False,False,False,False,False,False,True,False,False,False,24,4
2022-08-05,P025,Apparel,30.0,1380.0,186,51,0,0.0,Friday,8,5,2022,3,5,31,27.0,36.0,31.714285714285715,3.2513733362117225,32.86666666666667,6.836682666692779,0,0.8486442574947509,0.5289640103269624,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,Very Low,3.576923076923077,0,True,False,False,False,False,True,False,False,False,False,False,False,24,4
2022-08-07,P025,Apparel,34.0,1410.19,152,51,0,0.0,Sunday,8,5,2022,3,7,31,30.0,26.0,32.142857142857146,2.672612419124242,32.86666666666667,6.836682666692779,1,0.9884683243281114,0.1514277775045767,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,Very Low,2.923076923076923,0,True,False,False,False,False,False,False,False,True,False,False,False,24,4
2022-08-23,P025,Apparel,34.0,1337.26,118,51,0,0.0,Tuesday,8,5,2022,3,23,34,30.0,31.0,32.714285714285715,2.563479777846624,33.36666666666667,6.316280733062028,0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,Very Low,2.269230769230769,0,True,False,False,False,False,False,False,False,False,False,True,False,24,4
2022-08-30,P025,Apparel,35.0,1413.71,83,51,0,0.0,Tuesday,8,5,2022,3,30,35,37.0,33.0,33.285714285714285,2.2886885410853224,33.36666666666667,6.316280733062028,0,-0.20129852008866114,0.9795299412524943,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,Very Low,1.5961538461538463,0,True,False,False,False,False,False,False,False,False,False,True,False,24,4
2022-09-02,P025,Apparel,26.0,1400.89,57,51,0,0.0,Friday,9,5,2022,3,2,35,34.0,33.0,33.0,1.8257418583505574,33.233333333333334,6.2349589127498,0,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,Very Low,1.0961538461538463,0,True,False,False,False,False,True,False,False,False,False,False,False,24,4
2022-09-15,P025,Apparel,34.0,1363.09,170,51,0,0.0,Thursday,9,5,2022,3,15,37,31.0,27.0,31.857142857142858,3.1320159337914903,32.93333333333333,6.362244959095825,0,0.10116832198743272,-0.994869323391895,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,Very Low,3.269230769230769,0,True,False,False,False,False,False,False,False,False,True,False,False,24,4
